;phoneId;location;heartRates;gsr;rrInterval;motionType;skinTemperature;mean(GSR);mean(HR);mean(RR);mean(skinTemp);mad(GSR);mad(HR);mad(RR);mad(skinTemp);std(GSR);std(HR);std(RR);std(skinTemp);receptivity
582000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.473684210526;-0.739683124539;-0.236607142857;1.0;-1.0;1854.625;75.0;0.774639;31.68;8.203125;0.0;0.068053125;3.5527136788e-15;10.6262254195;0.0;0.101146579371;3.66922690982e-15;-1.0
585000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.473684210526;-0.697936624908;-0.0928571428571;1.0;-1.0;1882.95;75.0;0.8080304;31.68;6.035;0.0;0.10552512;3.5527136788e-15;9.89138381038;0.0;0.116716447912;3.64500732561e-15;-1.0
588000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.473684210526;-0.497302873987;0.0914285714286;1.0;-1.0;2019.08;75.0;0.85083776;31.68;106.5088;0.0;0.0524041728;1.42108547152e-14;145.116883925;0.0;0.0641748017639;1.45038928588e-14;-1.0
591000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.473684210526;-0.622416394708;-0.047619047619;1.0;-1.0;1934.19047619;75.0;0.818538666667;31.68;18.10430839;0.0;0.132736;7.1054273576e-15;20.9490311175;0.0;0.142954628155;7.28089643044e-15;-1.0
594000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.342105263158;-0.680176860722;-0.14880952381;1.0;-1.0;1895.0;73.75;0.795033333333;31.68;8.5;1.35416666667;0.0334144444444;1.06581410364e-14;10.0173762077;1.42187873268;0.0384993682192;1.08873745956e-14;-1.0
597000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.268698060942;-0.699491913276;-0.345864661654;1.0;-1.0;1881.89473684;73.0526315789;0.749259789474;31.68;2.83656509695;0.0997229916898;0.0341951468144;3.5527136788e-15;3.85709644454;0.229415733871;0.05195976942;3.65006632502e-15;-1.0
600000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.323308270677;-0.699056040987;-0.200680272109;1.0;-0.648351648352;1882.19047619;73.5714285714;0.782984380952;31.7942857143;6.24036281179;0.489795918367;0.0300988662132;0.0544217687075;7.0115550887;0.507092552837;0.0534095030631;0.0654653670708;-1.0
603000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.350114416476;-0.708179808401;3.82360870859e-15;1.0;-0.538461538462;1876.0;73.8260869565;0.8296;31.83;6.78260869565;0.287334593573;0.0259700869565;3.5527136788e-15;7.1095326531;0.387553387882;0.0324210474398;3.6325599108e-15;-1.0
606000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.172248803828;-0.668319153212;0.474025974026;1.0;-0.538461538462;1903.04545455;72.1363636364;0.939710545455;31.83;35.5289256198;1.52479338843;0.0405886942149;0.0;57.3240390634;1.95899523676;0.0476350056563;0.0;-1.0
609000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.116704805492;0.11415846977;-0.406832298137;1.0;-0.538461538462;2433.95652174;69.3913043478;0.73509773913;31.83;99.0926275992;0.476370510397;0.0639842722117;3.5527136788e-15;119.919851363;0.499010879348;0.0805780025369;3.6325599108e-15;-1.0
612000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0460526315789;0.199428887251;-0.321428571429;1.0;-0.538461538462;2491.8125;70.9375;0.754936;31.83;111.6640625;1.0546875;0.057035;1.06581410364e-14;157.915681615;1.12361025271;0.0635425222876;1.10076807295e-14;-1.0
615000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.263157894737;-0.0689941046426;0.03125;1.0;-0.538461538462;2309.6875;73.0;0.836859;31.83;52.859375;0.0;0.008166375;1.06581410364e-14;62.2304520847;0.0;0.00850087035544;1.10076807295e-14;-1.0
618000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.263157894737;-0.285790848797;0.233766233766;1.0;-0.538461538462;2162.59090909;73.0;0.883901090909;31.83;28.2272727273;0.0;0.0519699834711;0.0;34.059694223;0.0;0.0563667275066;0.0;-1.0
621000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.256965944272;-0.425722831505;0.420168067227;1.0;-0.538461538462;2067.64705882;72.9411764706;0.9272;31.83;20.0968858131;0.110726643599;0.0535077647059;1.06581410364e-14;22.9427035691;0.242535625036;0.0626010995431;1.09861603165e-14;-1.0
624000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.143540669856;-0.456421250084;0.123376623377;1.0;-0.538461538462;2046.81818182;71.8636363636;0.858258909091;31.83;15.8512396694;0.235537190083;0.0573178181818;0.0;18.2355914776;0.351250086657;0.0745861470011;0.0;-1.0
627000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0334928229665;-0.492932270383;0.253246753247;1.0;-0.509090909091;2022.04545455;70.8181818182;0.888426181818;31.8395454545;5.51652892562;0.297520661157;0.0172776198347;0.0164876033058;6.46217767163;0.394771016976;0.0215588232819;0.024587506066;-1.0
630000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.0193905817175;-0.495636659815;0.0300751879699;1.0;-0.323076923077;2020.21052632;70.3157894737;0.836586105263;31.9;10.7091412742;0.531855955679;0.00808917451523;1.06581410364e-14;15.7465302964;0.749268649265;0.00841641268194;1.09501989751e-14;-1.0
633000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0969529085873;-0.431020439825;0.236842105263;1.0;-0.323076923077;2064.05263158;71.4210526316;0.884615578947;31.9;42.8088642659;0.487534626039;0.0694933628809;1.06581410364e-14;52.4928288057;0.507257273502;0.0752358993967;1.09501989751e-14;-1.0
636000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.157894736842;-0.501289609433;0.116071428571;1.0;-0.323076923077;2016.375;72.0;0.856562;31.9;4.265625;0.0;0.0295545;7.1054273576e-15;5.43905629069;0.0;0.0336644551934;7.33845381965e-15;-1.0
639000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.373961218837;-0.51890780747;-0.236842105263;1.0;-0.323076923077;2004.42105263;74.0526315789;0.774584421053;31.9;16.2659279778;2.90304709141;0.0176491080332;1.06581410364e-14;19.6223109679;3.30779692059;0.0207327215299;1.09501989751e-14;-1.0
642000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};1.0;-0.572807663965;-0.471428571429;1.0;-0.323076923077;1967.85;80.0;0.7200928;31.9;6.875;0.0;0.04911232;1.06581410364e-14;8.279810575;0.0;0.0673217366708;1.09350219768e-14;-1.0
645000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};1.0;-0.574525850367;-0.342105263158;1.0;-0.323076923077;1966.68421053;80.0;0.750133052632;31.9;7.49030470914;0.0;0.00689418282548;1.06581410364e-14;8.52481757106;0.0;0.00888175366489;1.09501989751e-14;-1.0
648000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.926773455378;-0.608407292301;-0.186335403727;1.0;-0.323076923077;1943.69565217;79.3043478261;0.786316521739;31.9;5.47448015123;0.423440453686;0.0154942306238;1.06581410364e-14;6.7516649974;0.470471968897;0.0178555112064;1.08976797324e-14;-1.0
651000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.845614035088;-0.623777941538;-0.242857142857;1.0;-0.323076923077;1933.26666667;78.5333333333;0.7731872;31.9;5.92;0.497777777778;0.04778496;7.1054273576e-15;6.7661623082;0.516397779494;0.05048207782;7.35481605583e-15;-1.0
654000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.730994152047;-0.638254319168;0.031746031746;1.0;-0.323076923077;1923.44444444;77.4444444444;0.836974222222;31.9;3.75308641975;0.493827160494;0.0536679506173;7.1054273576e-15;4.52733166734;0.511309992565;0.0600184893586;7.31142443197e-15;-1.0
657000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.468899521531;-0.652173913043;0.0487012987013;1.0;-0.176223776224;1914.0;74.9545454545;0.840912727273;31.9477272727;4.18181818182;1.31818181818;0.0595803636364;0.0303719008264;4.92805380305;1.43019388387;0.0689614535217;0.0333711906236;-1.0
660000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0578947368421;-0.668238761975;0.0714285714286;1.0;-0.107692307692;1903.1;71.05;0.846192;31.97;4.23;0.39;0.024888;1.7763568394e-14;4.95134218911;0.759154654516;0.0294847577393;1.8225036628e-14;-1.0
663000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.077694235589;-0.680878688985;0.0680272108844;1.0;-0.107692307692;1894.52380952;69.7619047619;0.845401904762;31.97;10.4036281179;0.362811791383;0.0337107301587;1.7763568394e-14;11.8516625316;0.436435780472;0.041472098295;1.82022410761e-14;-1.0
666000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.19298245614;-0.68003649507;0.00340136054422;1.0;-0.107692307692;1895.0952381;68.6666666667;0.830390095238;31.97;7.60544217687;0.444444444444;0.0260355192744;1.7763568394e-14;8.2516953525;0.48304589154;0.0357695931566;1.82022410761e-14;-1.0
669000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.194736842105;-0.695652173913;0.128571428571;1.0;-0.107692307692;1884.5;68.65;0.8594656;31.97;7.55;0.455;0.01194624;1.7763568394e-14;8.94132923122;0.48936048493;0.0166790977113;1.8225036628e-14;-1.0
672000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.203007518797;-0.696950556199;0.139455782313;1.0;-0.107692307692;1883.61904762;68.5714285714;0.861993904762;31.97;6.26757369615;0.707482993197;0.0198652517007;1.7763568394e-14;7.49984126816;0.810643483378;0.0212974271355;1.82022410761e-14;-1.0
675000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.00250626566416;-0.720531985823;-0.0748299319728;1.0;-0.107692307692;1867.61904762;70.4761904762;0.812217904762;31.97;1.30612244898;0.725623582766;0.0154256689342;1.7763568394e-14;1.74574312189;0.872871560944;0.0199630035263;1.82022410761e-14;-1.0
678000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.383458646617;-0.647962943468;-0.421768707483;1.0;-0.107692307692;1916.85714286;74.1428571429;0.731628190476;31.97;43.6598639456;2.59863945578;0.054930430839;1.7763568394e-14;47.193522558;2.72554057548;0.0638101576174;1.82022410761e-14;-1.0
681000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.780320366133;-0.600076895966;-0.388198757764;1.0;-0.107692307692;1949.34782609;77.9130434783;0.739426086957;31.97;23.2854442344;0.158790170132;0.0668698374291;1.7763568394e-14;26.4293375139;0.28810406552;0.102868707572;1.8162799554e-14;-1.0
684000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.755980861244;-0.639981242045;-0.603896103896;1.0;-0.0867132867132;1922.27272727;77.6818181818;0.689322181818;31.9768181818;17.4876033058;0.433884297521;0.0414114380165;0.0117768595041;22.7160145276;0.476731294623;0.0460059740175;0.0175625043329;-1.0
687000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.789473684211;-0.689511176615;-0.0680272108844;1.0;0.0461538461538;1888.66666667;78.0;0.813798095238;32.02;6.03174603175;0.0;0.0387522902494;7.1054273576e-15;6.87992248018;0.0;0.0561379207826;7.28089643044e-15;-1.0
690000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.739130434783;-0.710486687386;0.431677018634;1.0;0.0461538461538;1874.43478261;77.5217391304;0.929873391304;32.02;4.12098298677;0.499054820416;0.0322430548204;1.42108547152e-14;5.52536372276;0.510753918455;0.0375961223263;1.45302396432e-14;-1.0
693000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.482837528604;-0.722790041972;-0.0962732919255;1.0;0.0461538461538;1866.08695652;75.0869565217;0.807236869565;32.02;5.8449905482;0.665406427221;0.023272710775;1.42108547152e-14;6.7279136539;0.9960395884;0.0290020185117;1.45302396432e-14;-1.0
696000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.248803827751;-0.736986668453;0.162337662338;1.0;0.0461538461538;1856.45454545;72.8636363636;0.867309090909;32.02;9.04132231405;0.797520661157;0.00658195041322;1.42108547152e-14;9.71855012079;0.940893928815;0.00756333553847;1.45452735216e-14;-1.0
699000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.224376731302;-0.750223015165;0.402255639098;1.0;0.0461538461538;1847.47368421;68.3684210526;0.923039157895;32.02;3.65650969529;2.58725761773;0.0380558891967;7.1054273576e-15;4.10106247822;2.79305739122;0.0425575820445;7.30013265005e-15;-1.0
702000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.631578947368;-0.771997052321;0.1;1.0;0.0461538461538;1832.7;64.5;0.8528288;32.02;2.85;0.5;0.01957856;7.1054273576e-15;4.2686124949;0.512989176043;0.0329209786796;7.29001465121e-15;-1.0
705000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.318295739348;-0.766993016809;0.0952380952381;1.0;0.0461538461538;1836.0952381;67.4761904762;0.851722666667;32.02;5.62358276644;1.88662131519;0.0231761269841;7.1054273576e-15;6.58714476769;1.99045340611;0.024234167131;7.28089643044e-15;-1.0
708000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.114832535885;-0.762175922824;-0.051948051948;1.0;0.0461538461538;1839.36363636;69.4090909091;0.817533090909;32.02;5.66115702479;0.706611570248;0.0164548760331;1.42108547152e-14;6.4553075582;1.05375025997;0.0241158547866;1.45452735216e-14;-1.0
711000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.0340557275542;-0.777363561489;0.201680672269;1.0;0.0461538461538;1829.05882353;70.1764705882;0.876448;32.02;0.996539792388;1.82698961938;0.0401882352941;7.1054273576e-15;1.02899151086;2.50587544876;0.0435975496559;7.32410687764e-15;-1.0
714000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.33918128655;-0.765004503398;0.0714285714286;1.0;0.162393162393;1837.44444444;67.2777777778;0.846192;32.0577777778;4.01234567901;2.27777777778;0.0276533333333;0.0041975308642;4.64279609239;2.37153600153;0.0336684635824;0.00942809041582;-1.0
717000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};-0.0694736842105;-0.773028739867;-0.105714285714;1.0;0.169230769231;1832.0;69.84;0.80504384;32.06;5.76;0.7392;0.0221934592;2.13162820728e-14;6.32455532034;0.850490054812;0.024479058056;2.17558392882e-14;-1.0
720000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.207756232687;-0.790249389132;-0.157894736842;1.0;0.169230769231;1820.31578947;72.4736842105;0.792922947368;32.06;0.886426592798;0.775623268698;0.0211421606648;7.1054273576e-15;1.20428086328;0.904827856718;0.0256916863974;7.30013265005e-15;-1.0
723000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.464912280702;-0.783284205355;-0.0892857142857;1.0;0.169230769231;1825.04166667;74.9166666667;0.80886;32.06;4.19097222222;0.868055555556;0.060146;2.13162820728e-14;4.82276455687;1.10006587418;0.0742419958128;2.17747491912e-14;-1.0
726000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.350877192982;-0.794808810284;0.214285714286;1.0;0.169230769231;1817.22222222;73.8333333333;0.879376;32.06;4.64197530864;0.277777777778;0.0276533333333;7.1054273576e-15;6.25493269401;0.383482494424;0.0381764492849;7.31142443197e-15;-1.0
729000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0643274853801;-0.825595676738;-0.00396825396825;1.0;0.169230769231;1796.33333333;71.1111111111;0.828678222222;32.06;1.33333333333;1.64197530864;0.0358469135802;7.1054273576e-15;1.53392997769;1.7785945836;0.0396219404988;7.31142443197e-15;-1.0
732000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.276315789474;-0.828666175387;-0.0982142857143;1.0;0.169230769231;1794.25;73.125;0.806786;32.06;1.04166666667;1.25;0.053924;2.13162820728e-14;1.15155849027;1.39291686446;0.0681146784309;2.17747491912e-14;-1.0
735000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.397129186603;-0.820928518791;-0.0941558441558;1.0;0.169230769231;1799.5;74.2727272727;0.807728727273;32.06;8.81818181818;0.396694214876;0.0133695867769;1.42108547152e-14;11.2323936303;0.455842305839;0.0148282853332;1.45452735216e-14;-1.0
738000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.368421052632;-0.465405715221;0.309523809524;1.0;0.169230769231;2040.72222222;74.0;0.901498666667;32.06;217.99382716;0.0;0.0958648888889;7.1054273576e-15;319.045784204;0.0;0.106469030239;7.31142443197e-15;-1.0
741000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.374613003096;-0.654428020287;0.840336134454;1.0;0.364705882353;1912.47058824;74.0588235294;1.0248;32.1235294118;23.9031141869;0.110726643599;0.0337581176471;0.0597923875433;32.152211524;0.242535625036;0.0456390895615;0.0617394906513;-1.0
744000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.383458646617;-0.636523142787;0.132653061224;1.0;0.538461538462;1924.61904762;74.1428571429;0.860413714286;32.18;22.3764172336;0.244897959184;0.0392790204082;1.42108547152e-14;27.6703382532;0.3585685828;0.050130282051;1.45617928609e-14;-1.0
747000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.368421052632;-0.677539463988;-0.263157894737;1.0;0.538461538462;1896.78947368;74.0;0.768471578947;32.18;11.567867036;0.0;0.0590142049862;7.1054273576e-15;13.7014960553;0.0;0.0668393438081;7.30013265005e-15;-1.0
750000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.368421052632;-0.704830173511;-0.123376623377;1.0;0.538461538462;1878.27272727;74.0;0.800941090909;32.18;5.57024793388;0.0;0.0674649917355;1.42108547152e-14;6.51139527277;0.0;0.0773472019569;1.45452735216e-14;-1.0
753000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.37343358396;-0.71589991929;-0.0612244897959;1.0;0.538461538462;1870.76190476;74.0476190476;0.815378285714;32.18;5.44217687075;0.0907029478458;0.0426651428571;1.42108547152e-14;6.24423543682;0.218217890236;0.0487380543981;1.45617928609e-14;-1.0
756000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.303258145363;-0.736393304558;0.649659863946;1.0;0.538461538462;1856.85714286;73.380952381;0.980508190476;32.18;6.12244897959;0.97052154195;0.0391285260771;1.42108547152e-14;7.60450994007;1.24403337882;0.0412820036428;1.45617928609e-14;-1.0
759000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.176201372998;-0.757649546634;0.214285714286;1.0;0.538461538462;1842.43478261;72.1739130435;0.879376;32.18;5.53497164461;0.431001890359;0.0562685217391;1.42108547152e-14;6.40898578671;0.57620813104;0.0747058872403;1.45302396432e-14;-1.0
762000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.116704805492;-0.77418217936;-0.304347826087;1.0;0.538461538462;1831.2173913;71.6086956522;0.758903652174;32.18;5.65595463138;0.476370510397;0.0431580189036;1.42108547152e-14;6.92135379387;0.499010879348;0.051558492649;1.45302396432e-14;-1.0
765000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.117794486216;-0.773449836825;-0.0816326530612;1.0;0.538461538462;1831.71428571;71.619047619;0.810637714286;32.18;6.77551020408;0.471655328798;0.0586927891156;1.42108547152e-14;7.9065976067;0.497613351528;0.0625863159558;1.45617928609e-14;-1.0
768000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0526315789474;-0.783050847458;0.0285714285714;1.0;0.544615384615;1825.2;71.0;0.8362368;32.182;6.92;0.0;0.02787456;0.0032;7.55749889009;0.0;0.0358697559184;0.00410391340834;-1.0
771000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.287081339713;-0.789240972734;-0.0454545454545;1.0;0.569230769231;1821.0;73.2272727273;0.819041454545;32.19;4.63636363636;0.98347107438;0.0205685950413;1.42108547152e-14;5.78174466996;1.06600358178;0.0248460656821;1.45452735216e-14;-1.0
774000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.368421052632;-0.791206091869;-0.261904761905;1.0;0.569230769231;1819.66666667;74.0;0.768762666667;32.19;7.22222222222;0.0;0.0460888888889;7.1054273576e-15;8.47140518936;0.0;0.0492855840992;7.31142443197e-15;-1.0
777000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.398496240602;-0.801593150156;0.132653061224;1.0;0.569230769231;1812.61904762;74.2857142857;0.860413714286;32.19;4.43537414966;0.884353741497;0.00812669387755;1.42108547152e-14;4.87315288572;0.956182887468;0.0108620137044;1.45617928609e-14;-1.0
780000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.298245614035;-0.823876197494;0.154761904762;1.0;0.569230769231;1797.5;73.3333333333;0.865549333333;32.19;2.16666666667;0.666666666667;0.0660607407407;7.1054273576e-15;2.66237399591;0.766964988847;0.0755533697462;7.31142443197e-15;-1.0
783000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.191387559809;-0.83070945267;-0.0909090909091;1.0;0.569230769231;1792.86363636;72.3181818182;0.808482909091;32.19;1.27685950413;0.433884297521;0.0293445289256;1.42108547152e-14;1.83343171716;0.476731294623;0.0347968237233;1.45452735216e-14;-1.0
786000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.336842105263;-0.845983787767;-0.510714285714;1.0;0.569230769231;1782.5;73.7;0.7109672;32.19;7.1;0.42;0.04587688;1.42108547152e-14;7.37349449397;0.470162345982;0.0666457713505;1.45800293024e-14;-1.0
789000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.391812865497;-0.841889789568;0.031746031746;1.0;0.569230769231;1785.27777778;74.2222222222;0.836974222222;32.19;7.58024691358;0.950617283951;0.0696454320988;7.1054273576e-15;8.5873063335;1.00326265141;0.0825141798777;7.31142443197e-15;-1.0
792000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.440443213296;-0.86045068456;0.191729323308;1.0;0.569230769231;1772.68421053;74.6842105263;0.874136421053;32.19;8.3324099723;0.432132963989;0.0976216288089;7.1054273576e-15;8.80689522526;0.477566932941;0.109927148837;7.30013265005e-15;-1.0
795000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.33180778032;-0.866649578674;-0.170807453416;1.0;0.569230769231;1768.47826087;73.652173913;0.789923478261;32.19;5.89792060491;0.453686200378;0.0168742835539;1.42108547152e-14;6.62549871342;0.486984753558;0.0198469037587;1.45302396432e-14;-1.0
798000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.368421052632;-0.852689756817;0.125;1.0;0.643076923077;1777.95;74.0;0.858636;32.214;9.26;0.8;0.0286212;0.0192;11.5825413083;0.917662935482;0.0391437227393;0.020104987598;-1.0
801000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.246537396122;-0.865725478028;0.0263157894737;1.0;0.692307692308;1769.10526316;72.8421052632;0.835712842105;32.23;6.93074792244;0.265927977839;0.0656326204986;7.1054273576e-15;7.97840653014;0.374634324633;0.0727888109543;7.30013265005e-15;-1.0
804000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.152354570637;-0.883721832215;-0.0789473684211;1.0;0.692307692308;1756.89473684;71.9473684211;0.811261473684;32.23;2.60387811634;0.698060941828;0.0542342382271;7.1054273576e-15;3.98461955304;0.848114523879;0.0741799801948;7.30013265005e-15;-1.0
807000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.157894736842;-0.881485976852;0.0210084033613;1.0;0.692307692308;1758.41176471;72.0;0.83448;32.23;4.85813148789;0.0;0.0725684705882;7.1054273576e-15;5.75607096388;0.0;0.0930788843938;7.32410687764e-15;-1.0
810000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.408521303258;-0.888760220374;-0.0680272108844;1.0;0.692307692308;1753.47619048;74.380952381;0.813798095238;32.23;8.15419501134;0.707482993197;0.0685501678005;7.1054273576e-15;9.82659171646;0.920662287497;0.0808553526799;7.28089643044e-15;-1.0
813000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.295194508009;-0.870686616898;0.201863354037;1.0;0.692307692308;1765.73913043;73.3043478261;0.876490434783;32.23;6.98676748582;0.423440453686;0.0131105028355;1.42108547152e-14;7.86948878612;0.470471968897;0.0147151609506;1.45302396432e-14;-1.0
816000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.172248803828;-0.859717290815;0.0876623376623;1.0;0.692307692308;1773.18181818;72.1363636364;0.849962909091;32.23;19.1900826446;0.235537190083;0.0277676033058;1.42108547152e-14;24.0587304491;0.351250086657;0.0306933072073;1.45452735216e-14;-1.0
819000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.115789473684;-0.812896094326;-0.139285714286;1.0;0.692307692308;1804.95;71.6;0.7972456;32.23;14.235;0.48;0.04737016;7.1054273576e-15;20.8288135448;0.50262468995;0.0568362841617;7.29001465121e-15;-1.0
822000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1490932594, u'long': 11.5759034607};0.0909090909091;-0.848395524888;-0.0649350649351;1.0;0.692307692308;1780.86363636;71.3636363636;0.814516363636;32.23;6.95454545455;0.462809917355;0.0556723305785;1.42108547152e-14;8.38533558147;0.492365963917;0.0594736643362;1.45452735216e-14;-1.0
